run_name,architecture,depth,dataset,dataset_type,model_id,k,accuracy,rho,n_layers
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,7,18,0.9700000286102295,-695294.3636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,8,18,0.9714999794960022,-674306.5454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,9,18,0.972000002861023,-679174.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,10,18,0.9695000052452087,-680007.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,11,18,0.9700000286102295,-673176.3636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,12,18,0.9700000286102295,-685142.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,13,18,0.9710000157356262,-680751.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,14,18,0.968500018119812,-670889.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,15,18,0.9700000286102295,-685085.8181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,16,18,0.9700000286102295,-686625.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,17,18,0.972000002861023,-686343.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,18,18,0.9710000157356262,-680693.2727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,19,18,0.9700000286102295,-674661.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,20,18,0.9714999794960022,-670506.1818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,21,18,0.9710000157356262,-671206.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,22,18,0.968999981880188,-688654.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,23,18,0.968500018119812,-687474.3636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,24,18,0.9725000262260437,-678702.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,25,18,0.9700000286102295,-687358.1818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,26,18,0.968500018119812,-683462.1818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,27,18,0.9729999899864197,-686084.1818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,28,18,0.9679999947547913,-678822.1818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,29,18,0.9704999923706055,-682596.5454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,30,18,0.9710000157356262,-679869.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,31,18,0.9725000262260437,-687190.1818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,32,18,0.9704999923706055,-682222.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,33,18,0.9714999794960022,-690927.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,34,18,0.968500018119812,-674715.2727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,35,18,0.972000002861023,-676008.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,36,18,0.9714999794960022,-672451.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,37,18,0.968999981880188,-682469.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,38,18,0.9714999794960022,-673031.4545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,39,18,0.9679999947547913,-686154.5454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,40,18,0.968999981880188,-686437.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,41,18,0.9695000052452087,-676368.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,42,18,0.9739999771118164,-687927.6363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,43,18,0.9710000157356262,-678550.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,44,18,0.9725000262260437,-677437.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,45,18,0.9695000052452087,-679816.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,46,18,0.972000002861023,-668068.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,47,18,0.9660000205039978,-678523.4545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,48,18,0.972000002861023,-680530.3636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,49,18,0.9695000052452087,-690412.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,50,18,0.9704999923706055,-673129.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,51,18,0.9710000157356262,-677857.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,52,18,0.968999981880188,-700216.1818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,53,18,0.9704999923706055,-680266.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,54,18,0.9670000076293945,-678872.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,55,18,0.9725000262260437,-681986.5454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,56,18,0.9710000157356262,-679594.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,57,18,0.9674999713897705,-681241.2727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,58,18,0.9725000262260437,-688191.8181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,59,18,0.9710000157356262,-675766.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,60,18,0.968999981880188,-673208.3636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,61,18,0.9700000286102295,-690720.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,62,18,0.9710000157356262,-678935.2727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,63,18,0.9704999923706055,-671229.8181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,64,18,0.9714999794960022,-687076.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,65,18,0.9710000157356262,-677636.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,66,18,0.9700000286102295,-684649.4545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,67,18,0.968999981880188,-683853.8181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,68,18,0.972000002861023,-678278.7272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,69,18,0.9735000133514404,-677777.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,0,9,0.9700000286102295,-142930.72727272726,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,1,9,0.972000002861023,-142383.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,2,9,0.9714999794960022,-143011.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,3,9,0.9714999794960022,-142917.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,4,9,0.9729999899864197,-141699.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,5,9,0.9714999794960022,-140825.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,6,9,0.968999981880188,-145137.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,7,9,0.9700000286102295,-145558.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,8,9,0.9714999794960022,-141382.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,9,9,0.972000002861023,-144288.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,10,9,0.9695000052452087,-143416.36363636365,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,11,9,0.9700000286102295,-142727.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,12,9,0.9700000286102295,-144571.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,13,9,0.9710000157356262,-142741.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,14,9,0.968500018119812,-142545.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,15,9,0.9700000286102295,-144073.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,16,9,0.9700000286102295,-144581.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,17,9,0.972000002861023,-144899.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,18,9,0.9710000157356262,-143836.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,19,9,0.9700000286102295,-144134.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,20,9,0.9714999794960022,-140744.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,21,9,0.9710000157356262,-141689.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,22,9,0.968999981880188,-144527.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,23,9,0.968500018119812,-143959.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,24,9,0.9725000262260437,-142713.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,25,9,0.9700000286102295,-144614.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,26,9,0.968500018119812,-143868.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,27,9,0.9729999899864197,-143834.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,28,9,0.9679999947547913,-144828.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,29,9,0.9704999923706055,-143522.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,30,9,0.9710000157356262,-141765.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,31,9,0.9725000262260437,-144873.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,32,9,0.9704999923706055,-143921.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,33,9,0.9714999794960022,-145138.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,34,9,0.968500018119812,-143161.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,35,9,0.972000002861023,-142857.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,36,9,0.9714999794960022,-141401.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,37,9,0.968999981880188,-142397.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,38,9,0.9714999794960022,-140807.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,39,9,0.9679999947547913,-144883.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,40,9,0.968999981880188,-144120.36363636365,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,41,9,0.9695000052452087,-143012.72727272726,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,42,9,0.9739999771118164,-145522.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,43,9,0.9710000157356262,-142672.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,44,9,0.9725000262260437,-143113.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,45,9,0.9695000052452087,-143677.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,46,9,0.972000002861023,-142005.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,47,9,0.9660000205039978,-144352.72727272726,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,48,9,0.972000002861023,-143045.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,49,9,0.9695000052452087,-143724.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,50,9,0.9704999923706055,-142974.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,51,9,0.9710000157356262,-142590.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,52,9,0.968999981880188,-146758.36363636365,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,53,9,0.9704999923706055,-142176.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,54,9,0.9670000076293945,-142972.36363636365,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,55,9,0.9725000262260437,-143618.36363636365,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,56,9,0.9710000157356262,-143259.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,57,9,0.9674999713897705,-143206.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,58,9,0.9725000262260437,-144474.54545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,59,9,0.9710000157356262,-141890.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,60,9,0.968999981880188,-142007.63636363635,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,61,9,0.9700000286102295,-145363.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,62,9,0.9710000157356262,-142782.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,63,9,0.9704999923706055,-141853.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,64,9,0.9714999794960022,-145354.36363636365,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,65,9,0.9710000157356262,-142801.0909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,66,9,0.9700000286102295,-144047.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,67,9,0.968999981880188,-143690.9090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,68,9,0.972000002861023,-143393.27272727274,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,69,9,0.9735000133514404,-141973.45454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,0,7,0.9700000286102295,-77164.54545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,1,7,0.972000002861023,-76731.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,2,7,0.9714999794960022,-77062.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,3,7,0.9714999794960022,-76648.72727272728,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,4,7,0.9729999899864197,-76200.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,5,7,0.9714999794960022,-75815.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,6,7,0.968999981880188,-77740.36363636363,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,7,7,0.9700000286102295,-78272.72727272728,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,8,7,0.9714999794960022,-75909.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,9,7,0.972000002861023,-77586.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,10,7,0.9695000052452087,-77045.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,11,7,0.9700000286102295,-76625.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,12,7,0.9700000286102295,-77508.72727272728,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,13,7,0.9710000157356262,-76620.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,14,7,0.968500018119812,-76126.36363636363,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,15,7,0.9700000286102295,-77559.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,16,7,0.9700000286102295,-77673.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,17,7,0.972000002861023,-77769.45454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,18,7,0.9710000157356262,-77158.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,19,7,0.9700000286102295,-77578.72727272728,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,20,7,0.9714999794960022,-75874.36363636363,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,21,7,0.9710000157356262,-76221.45454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,22,7,0.968999981880188,-77723.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,23,7,0.968500018119812,-77263.45454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,24,7,0.9725000262260437,-76787.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,25,7,0.9700000286102295,-77857.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,26,7,0.968500018119812,-77144.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,27,7,0.9729999899864197,-77501.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,28,7,0.9679999947547913,-77802.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,29,7,0.9704999923706055,-77065.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,30,7,0.9710000157356262,-76079.45454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,31,7,0.9725000262260437,-77443.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,32,7,0.9704999923706055,-77431.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,33,7,0.9714999794960022,-77670.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,34,7,0.968500018119812,-76740.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,35,7,0.972000002861023,-76687.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,36,7,0.9714999794960022,-75935.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,37,7,0.968999981880188,-76610.36363636363,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,38,7,0.9714999794960022,-75421.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,39,7,0.9679999947547913,-77612.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,40,7,0.968999981880188,-77107.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,41,7,0.9695000052452087,-76543.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,42,7,0.9739999771118164,-78188.18181818182,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,43,7,0.9710000157356262,-76530.36363636363,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,44,7,0.9725000262260437,-76572.36363636363,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,45,7,0.9695000052452087,-76917.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,46,7,0.972000002861023,-76120.54545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,47,7,0.9660000205039978,-77288.54545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,48,7,0.972000002861023,-77145.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,49,7,0.9695000052452087,-77587.81818181818,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,50,7,0.9704999923706055,-77024.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,51,7,0.9710000157356262,-76571.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,52,7,0.968999981880188,-78446.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,53,7,0.9704999923706055,-76038.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,54,7,0.9670000076293945,-76923.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,55,7,0.9725000262260437,-76831.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,56,7,0.9710000157356262,-76763.45454545454,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,57,7,0.9674999713897705,-77073.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,58,7,0.9725000262260437,-77534.72727272728,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,59,7,0.9710000157356262,-76308.54545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,60,7,0.968999981880188,-76306.54545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,61,7,0.9700000286102295,-77926.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,62,7,0.9710000157356262,-76451.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,63,7,0.9704999923706055,-76195.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,64,7,0.9714999794960022,-78007.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,65,7,0.9710000157356262,-77161.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,66,7,0.9700000286102295,-77243.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,67,7,0.968999981880188,-77315.27272727272,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,68,7,0.972000002861023,-77038.54545454546,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,69,7,0.9735000133514404,-76189.63636363637,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,0,6,0.9700000286102295,-51505.27272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,1,6,0.972000002861023,-51314.72727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,2,6,0.9714999794960022,-51370.545454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,3,6,0.9714999794960022,-51285.454545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,4,6,0.9729999899864197,-51035.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,5,6,0.9714999794960022,-50566.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,6,6,0.968999981880188,-51874.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,7,6,0.9700000286102295,-52160.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,8,6,0.9714999794960022,-50541.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,9,6,0.972000002861023,-51501.818181818184,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,10,6,0.9695000052452087,-51469.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,11,6,0.9700000286102295,-50996.181818181816,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,12,6,0.9700000286102295,-51824.36363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,13,6,0.9710000157356262,-50752.545454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,14,6,0.968500018119812,-50809.818181818184,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,15,6,0.9700000286102295,-51691.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,16,6,0.9700000286102295,-51747.27272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,17,6,0.972000002861023,-51925.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,18,6,0.9710000157356262,-51188.181818181816,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,19,6,0.9700000286102295,-51588.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,20,6,0.9714999794960022,-50850.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,21,6,0.9710000157356262,-51176.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,22,6,0.968999981880188,-51844.181818181816,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,23,6,0.968500018119812,-51350.36363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,24,6,0.9725000262260437,-51134.72727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,25,6,0.9700000286102295,-52029.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,26,6,0.968500018119812,-51489.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,27,6,0.9729999899864197,-51697.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,28,6,0.9679999947547913,-51627.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,29,6,0.9704999923706055,-51433.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,30,6,0.9710000157356262,-50732.72727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,31,6,0.9725000262260437,-51702.545454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,32,6,0.9704999923706055,-51805.818181818184,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,33,6,0.9714999794960022,-51872.181818181816,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,34,6,0.968500018119812,-51348.545454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,35,6,0.972000002861023,-51064.181818181816,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,36,6,0.9714999794960022,-50618.181818181816,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,37,6,0.968999981880188,-51111.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,38,6,0.9714999794960022,-50392.545454545456,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,39,6,0.9679999947547913,-51931.454545454544,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,40,6,0.968999981880188,-51280.72727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,41,6,0.9695000052452087,-50919.27272727273,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,42,6,0.9739999771118164,-52289.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,43,6,0.9710000157356262,-51056.36363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,44,6,0.9725000262260437,-51008.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,45,6,0.9695000052452087,-51440.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,46,6,0.972000002861023,-50762.36363636364,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,47,6,0.9660000205039978,-51374.90909090909,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,48,6,0.972000002861023,-51557.09090909091,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,49,6,0.9695000052452087,-52081.63636363636,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,50,6,0.9704999923706055,-51470.0,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,51,6,0.9710000157356262,-51154.72727272727,11
narrow_11_synthetic_c,narrow,11,synthetic_c,synthetic,52,6,0.968999981880188,-52218.72727272727,11
